Collection text,Collection Description,MetaDescription,MetaKeywords,PageTitle,CollectionImageFilenameSource,CollectionImageFilename2,PageName
Bernina New 590 Sewing  Machine & Embroidery Module,"

",,,Bernina New 590 Sewing  Machine & Embroidery Module,https://www.quiltdirect.co.uk/acatalog/BERN590small.jpg,BERNS590E_Small.jpg,Bernina590-3-2.html
Bernina New Style Feet 5.5mm,"
For the modern Bernina machines (circa 1998 onwards) 125,-145, 140-200, 220-240, 330-380, 430- 450, 530- 580, 630 & 640, 730, 710-780,  820-880.  
If you have a 9mm stitch width model do not forget to check out the  !!<<strong><a href=""Wide_feet.html"">separate section of speciality 9mm feet</a></strong>>!! for these machines too.

!!<<strong>>!!Do I need Old Style Feet or New Style Feet ? !!<</strong>>!!

!!<<strong>>!!If your Bernina machine has plastic casing you have a new style machine, if your machine has metal casing then it is an old style machine. This is our easy way to help you to differentiate.
","Bernina Feet for Activa, Virtuosa, Artista & Aurora machines","new style bernina 5.5mm feet Bernina 125,135, 145, 150, 153, 160, 170, 180,185, 200,730, 430,440, 630, 640,710,750, 780, 830, 820","Bernina Sewing Machine Feet New Style for Activa, Virtuosa, Artista and Aurora Models",https://www.quiltdirect.co.uk/acatalog/BF1.jpg,BF0V.jpg,Bernina_V_feet.html
Bernina New Style Feet 9mm ,"
For all 9mm stitch machines except the 1630. 
If you have a 9mm stitch width model with dual feed capability do not forget to check out the  !!<<strong><a href="" BerninaDualFeet.html"">separate section of speciality Dual feed feet.</a></strong>>!! 

!!<<strong>>!!Do I need Old Style Feet or New Style Feet ? !!<</strong>>!!

!!<<strong>>!!If your Bernina machine has plastic casing you have a new style machine, if your machine has metal casing then it is an old style machine. This is our easy way to help you to differentiate.",Bernina 9mm Presser Feet,"new style bernina 9mm feet Bernina 180,185, 200,730, 640,710,750, 780, 830, 820",9mm Feet for New Style Bernina Sewing Machines,https://www.quiltdirect.co.uk/acatalog/BF1C1630.jpg,BF97C.jpg,Wide_feet.html
Bernina New Style Feet 9mm Dual Feed ,"
The full range of the fabulous dual feed  feet for 7 & 8 Series Models with Dual Feed facilities.

!!<<strong>>!!Do I need Old Style Feet or New Style Feet ? !!<</strong>>!!

!!<<strong>>!!If your Bernina machine has plastic casing you have a new style machine, if your machine has metal casing then it is an old style machine. This is our easy way to help you to differentiate.","Bernina Dual Feed Presser Feet for 710.750,780, 820 & 830","Even Feed, Dual, Dual Presser Feet, Bernina, 9mm for 7 series and 8 series feet",Dual Feed Feet for 7 series & 8 series Bernina sewing machines,https://www.quiltdirect.co.uk/acatalog/BerninaOverlockerGroup.jpg,BF1D.jpg,BerninaDualFeet.html
Bernina Old Style Feet 5mm,"
For older Bernina machines (before 1998 )  600, 700, 800, 900 &1000 series. Also the current 1008S.

!!<<strong>>!!Do I need Old Style Feet or New Style Feet ? !!<</strong>>!!

!!<<strong>>!!If your Bernina machine has plastic casing you have a new style machine, if your machine has metal casing then it is an old style machine. This is our easy way to help you to differentiate.
",Bernina Feet for Older machines upto 1630 including 1008,"Presser Feet, Bernina old style, 5mm feet",Bernina Sewing Machine Feet for Models upto 1630,https://www.quiltdirect.co.uk/acatalog/SLD1.jpg,BF1.jpg,Bernina_old_feet.html
Bernina Old Style Feet 9mm,"
9mm Feet for the 1630 only

!!<<strong>>!!Do I need Old Style Feet or New Style Feet ? !!<</strong>>!!

!!<<strong>>!!If your Bernina machine has plastic casing you have a new style machine, if your machine has metal casing then it is an old style machine. This is our easy way to help you to differentiate.",Special Feet for the 9mm Bernina 1630,Old style Bernina 9mm presser feet for 1630,9mm Feet for 1630 Bernina Sewing Machines,https://www.quiltdirect.co.uk/acatalog/BF1D.jpg,BF1C1630.jpg,9mm_for_1630.html
Bernina Open House Days,"!!<<span style='color: #ff0000;'>>!!!!<<strong>>!!During this unprecedented time, we are temporarily closing our Bernina Studio. We will monitor the situation and send comminication via our newsletter regarding re-opening for Open House bookings. Stay Safe and we hope to see you soon.!!<</strong>>!!!!<</span>>!!  ",,,,https://www.quiltdirect.co.uk/acatalog/REDWORKGROUPA.jpg,ComingSoon.jpg,Bernina-Open-House.html
Bernina Overlocker Accessories,,,,Bernina Overlocker Accessories,https://www.quiltdirect.co.uk/acatalog/HornCabinet.jpg,B5020700355B.jpg,Bernina-Overlocker-Accessories.html
Bernina Overlocker Coverstitch Combo Machine L890,,,,,https://www.quiltdirect.co.uk/acatalog/BALBOAGROUPA.jpg,BERNL890A.jpg,Bernina-Overlocker-Coverstitch-Combo-Machine-L890.html
Bernina Overlocker Machine L450,"Working with an overlocker means saving time and stitching fast. Sewing projects take shape quickly and with little effort. Innovative features make BERNINA overlockers delightfully easy to use, ensuring professional quality down to the very last stitch. The overlocker is the perfect companion to a sewing machine.

",Bernina Overlocker L450,"Bernina Overlocker L450, Serger, differential feed, stitch length control, mtc",Bernina L450 Overlocker | Serger,https://www.quiltdirect.co.uk/acatalog/BERNL460.jpg,BERNL450.jpg,BerninaL450.html
Bernina Overlocker Machine L460,"Working with an overlocker means saving time and stitching fast. Sewing projects take shape quickly and with little effort. Innovative features make BERNINA overlockers delightfully easy to use, ensuring professional quality down to the very last stitch. The overlocker is the perfect companion to a sewing machine.

The Bernina L460 offers great sewing comfort. It cuts, sews and finishes in one single step. The Bernina L460 produces seams and hems of highest stitch quality, from fine rolled hems to wide decorative edges with the precision and quality.


",Bernina Overlocker L460,"Bernina Overlocker L460, Serger ",Bernina L460 Overlocker | Serger,https://www.quiltdirect.co.uk/acatalog/SLDS.jpg,BERNL460.jpg,BerninaL460.html
Bernina Overlocker Machine L850,,,,,https://www.quiltdirect.co.uk/acatalog/BERNL890A.jpg,BERNL850A.jpg,Bernina-Overlocker-Machine-L850.html
Bernina Overlocker Machines,"
BERNINA overlock machines, the specialist for creative sewing! What ever your needs; highly stretchy seams in knitwear, fine rolled hems in lightweight fabrics or decorative flatlock seams in wovens or knits, coverstitch seams or chainstitching; there is a Bernina Overlocker for all your creativity.
",Bernina Overlocker|Serger,Overlocker Serger Bernina,Bernina Overlockers & Coverstitch Machines | Sergers,https://www.quiltdirect.co.uk/acatalog/BERNL450.jpg,BerninaOverlockerGroup.jpg,BerninaOverlockers.html
Bernina Pre-Adored Machines,,,,,https://www.quiltdirect.co.uk/acatalog/GTC001B.jpg,PrelovedLabelsB.jpg,Bernina-Pre-Adored-Machines.html
"Bernina Pre-adored, Refurbished & Ex Demo machines",,,,"Bernina Pre-adored, Refurbished & Ex Demo machines",https://www.quiltdirect.co.uk/acatalog/T9220RED.jpg,PrelovedLabelsB.jpg,Demo-machines.html
Bernina Q16 Longarm Quilting Machine Sit Down Model,"
Missing out on a longarm machine while still struggling to squeeze a large quilt through the small throat of your domestic machine, all because of limited space in your sewing room? Not anymore! We have the perfect solution. Meet the BERNINA Q16. It’s a longarm machine made for quilters who need more quilting space. It has more throat space than your domestic machine with a spacious 16 inches. Pair it with a foldable, height-adjustable table and the Q16 meets and exceeds all your small space, big quilting needs.
BERNINA has developed domestic sewing machines for over 125 years. Their longarm machines,  including the Q16, benefit greatly from the wealth of experience with innovative and proven  technologies. BERNINA have worked hard to make sure the learning curve is a smooth, easy process for our customers with no roadblocks along the longarm journey. Leaving you to fully enjoy your creative process.
Affordable & Sophisticated the Q16 will not disappoint.

!!<<strong>>!!!!< <a href=""file://qdserver/Users/Public/Documents/Sellerdeck%20v18/Sites/Site1/PDFs/Bernina%20Q16%20Brochure.pdf"" download> Click here to download the Bernina Q16 brochure...</a > >!!",,,,https://www.quiltdirect.co.uk/acatalog/BERNL850A.jpg,BERNQ16A.jpg,Bernina-Q16.html
Bernina Q20 & Q24 Accessories,,,,Bernina Q20 & Q24 Accessories,https://www.quiltdirect.co.uk/acatalog/Lavishealogo.jpg,BQ0359007000.jpg,Q20---Q24-Accessories.html
Bernina Q20 Longarm Quilting Machine Sit Down Model,"
The Bernina sit down Quilting Machine has a generous free arm depth of 20""  51cm with the height for managing all your larger quilts with ease. 

Please contact us directly if you would like to arrange a visit to our Studio to test drive the Q20 Sit Down or Q24 Frame.   



 ",,,Bernina Q20 Long Arm Quilting Machine Sit Down Model,https://www.quiltdirect.co.uk/acatalog/B5020700355B.jpg,BERNQ20small.jpg,Bernina-Q20-Long-Arm-Quilting-Machine.html
Bernina Q24 Longarm Quilting Ex Demonstration Machine ,"Bernina's first Longarm quilting machine features a full 24"",  61cm of quilting space from the needle to the back of the machine. The unique threading path, thread stand, handwheel and machine controls are all located at the front of the machine right where you need them. This Ex Demonstration Q24 is on a Classic frame, it has ample room for your largest dreams and will accommodate a quilt up 108"" 2.75m. 
",,,,https://www.quiltdirect.co.uk/acatalog/ALB900X19EA.jpg,,Bernina-Q24-Longarm-Quilting-Machine-with-Frame-Model-.html
Bernina Q24 Longarm Quilting Machine with Frame Model,"
Bernina's first Longarm quilting machine features a full 24""  61cm of quilting space from the needle to the back of the machine.  The unique threading path, thread stand, handwheel and machine controls are all located at the front of the machine right where you need them. The Q24 frames have ample room for your largest dreams as it will accommodate a quilt up to 120"" 3.05m  on the large, 108"" 2.75m  on the classic and  70"" 1.8m  on the small frame.

Computer-aided quilting with the BERNINA Q-matic software is possible on the Large and Classic frames. 

!!< <a href=""https://youtu.be/xeOu-Ywf9UM""target""_blank""target=""_blank"">Click Here for a Video</a>  >!!

Please contact us directly if you would like to arrange a visit to our Studio to test drive the Q20 Sit Down or Q24 Frame.    



",,,Bernina Q24 Long Arm Quilting Machine with Frame Model,https://www.quiltdirect.co.uk/acatalog/BERNQ20small.jpg,BERNQ24small.jpg,Bernina-Q24-Long-Arm-Quilting-Machine.html
Bernina Ruler Feet,,,,Bernina Ruler Feet | Sewing & Quilting,https://www.quiltdirect.co.uk/acatalog/ANSARBORGroup.jpg,BF72V.jpg,Bernina-Ruler-Feet.html
Bernina S-435 Sewing Machine,,,,Bernina S-435 Sewing Machine,https://www.quiltdirect.co.uk/acatalog/RA_GroupB.jpg,BERN435_Large.jpg,Bernina-570QE-Sewing-Machine-1-1.html
Bernina S-475QE Quilters Edition Sewing Machine,,,,Bernina S-475QE Quilters Edition Sewing Machine,https://www.quiltdirect.co.uk/acatalog/BERN435_Large.jpg,BERN475QE_large.jpg,Bernina580-3-1-1-1.html
Bernina S-480 Sewing Machine,,,,Bernina S480 sewing machine,https://www.quiltdirect.co.uk/acatalog/BERN475QE_large.jpg,BERN480_large.jpg,BerninaS480.html
Bernina S-480 Special Edition Sewing Machine ,,,,,https://www.quiltdirect.co.uk/acatalog/BESTOFGROUPA.jpg,BERN480PEAAA.jpg,Bernina-S480-Special-Edition-Sewing-Machine-.html
Bernina S500 Embroidery Only Machine ,"
Bernina 500 dedicated embroidery machine.  More Space, Jumbo bobbin-to embroider longer, touch screen & pinpoint placement!



",,,Bernina S-500 Embroidery Only Machine ,https://www.quiltdirect.co.uk/acatalog/WINTERSLANE_groupB.jpg,BERNS500.jpg,Bernina-700-Embroidery-Machine-1-1.html
Bernina S500E Embroidery Only Machine,"Bernina 500 dedicated embroidery machine.  More Space, Jumbo bobbin-to embroider longer, touch screen & pinpoint placement! ",,,Bernina S-500 Embroidery Only Machine,https://www.quiltdirect.co.uk/acatalog/MKSN50-AC.jpg,BERN700.jpg,Bernina-700-Embroidery-Machine-1.html
Bernina S540 Sewing Machine,"
The BERNINA S-540 discerning sewers who want to be in complete control of the creative process. All the latest features of the BERNINA S 9 hook, BERNINA Adaptive Tension for perfect stitches top and bottom, all at the touch of a button.  

",,,Bernina S-540 Sewing Machine,https://www.quiltdirect.co.uk/acatalog/BERN700.jpg,BERNS540.jpg,Bernina-540QE-Sewing-Machine.html
Bernina S570QE Sewing Machine,"
The BERNINA S-570QE was made for quilters. It’s sized to work in the space you have, but powerful enough to handle big quilts. The automated features keep you fast and efficient with no worries. The great tension and perfect stitches are a must while the well-known quality of a BERNINA gives you peace of mind when quilting lots of layers or sewing super fast. Quilters, you’ve found your machine.

!!< <a href=""https://youtu.be/JvtKSrIeZFU""target""_blank""target=""_blank"">Click here for a video introducing the Bernina S-570QE...</a>>!!
",,,Bernina S-570QE Sewing Machine,https://www.quiltdirect.co.uk/acatalog/BERNS540.jpg,BERNS570A.jpg ,Bernina-570QE-Sewing-Machine-1.html
Bernina S570QEE Sewing Machine & Embroidery Module,"
The BERNINA S-570QE was made for quilters. It’s sized to work in the space you have, but powerful enough to handle big quilts. The automated features keep you fast and efficient with no worries. The great tension and perfect stitches are a must while the well-known quality of a BERNINA gives you peace of mind when quilting lots of layers or sewing super fast. Quilters, you’ve found your machine.


",,,Bernina S-570QEE Sewing Machine & Embroidery Module,https://www.quiltdirect.co.uk/acatalog/BERN335_large.jpg,BERNS570E.jpg,Bernina-S-570QEE-Sewing-Machine---Embroidery-Module.html
Bernina S590 Sewing Machine,"
",,,Bernina S-590 Sewing Machine,https://www.quiltdirect.co.uk/acatalog/BERNS570A.jpg ,BERN590small.jpg,Bernina580-3-1-1.html
Bernina Screw Drivers & Knives,,,,Bernina Sewing Machine Screw Drivers,https://www.quiltdirect.co.uk/acatalog/BERNBRUSH.jpg,BSD.jpg,Bernina-Screw-Drivers.html
Bernina Sew Tables,"
We recomend that everyone uses a sewtable with their Bernina Machines, especially piecing, embroidering and quilting.  It helps the fabric reach the needle in the correct position and  the larger sewing area supports the weight of your project for smoother feeding of your fabric through the machine.  A seam guide enabling precise wide edgestitching is also available separately for the Slide-on free-arm table.

",Bernina Sew Tables,Bernina Sew Tables,Bernina Sewing Machine Sew Tables,https://www.quiltdirect.co.uk/acatalog/BNPsection.jpg,BSEW330.jpg,Bernina_Sew_Tables.html
Bernina Sewing Accessories,"
These accessories ",Bernina Special Sewing Accessories,"Bernina Special Sewing Accessories, Gifts and Tools",Bernina Sewing Machine Accessories and Gifts,https://www.quiltdirect.co.uk/acatalog/AB7003.jpg,BNPKa.jpg,Accessories.html
Bernina Sewing Machine Accessories,"
Bernina's commitment to creativity, quality and innovative accessories has to be the most progressive in the industry. From replacement needle threaders, specialist feet such as the BSR (Bernina Stitch Regulator) to DesignWorks Software & tools there is always a solution to your idea and inspiration for new creativity.

",Quilt Direct offers the full range of Bernina machines and accessories. 30 years of experience using and selling Bernina sewing machines.,"Bernina Sewing Machines, Swiss Sewing Machines, Bernina Pressing Feet, accessories, bernina UK",Benina Sewing Machine Accessories,https://www.quiltdirect.co.uk/acatalog/BerninaEmbAccs.jpg,BerninaAccs.jpg,Bernina_Accessories.html
